,gen_real_clear,dg_real_clear,ne_real_clear,load_real_clear,wind_real_clear,pv_real_clear,hydro_real_clear,tieline_real_clear,price_real_clear_shift_1,jingjiakongjian,jingjiakongjian_shift_1,sdsurplus,time_order,temperature_620000,temperature_620001,temperature_620002,pressure_620000,pressure_620001,pressure_620002,solartotal_620000,solartotal_620001,solartotal_620002,totalcloud_620000,totalcloud_620001,totalcloud_620002,humidity_620000,humidity_620001,humidity_620002,windspeed_620000,windspeed_620001,windspeed_620002,winddirection_620000,winddirection_620001,winddirection_620002,rainfall_620000,rainfall_620001,rainfall_620002,feeltemp_620000,feeltemp_620001,feeltemp_620002,solar_term,info_date,info_hour
63,25528.0,5177.0,8792.5,19946.0,3705.51,5086.99,3646.73,5578.9613,40.0,7908.7312999999995,7396.377700000001,3.0387000000000626,62,24.157471,24.692537,22.365,808.572414,806.465672,815.63,489.727656,492.420712,478.991768,0.803494,0.805597,0.79645,0.588793,0.626925,0.46105,5.147016,5.424391,4.297945,164.278161,140.401493,244.265,0.212644,0.252239,0.08,17.890805,18.720896,15.11,16,2024-08-31,15:45
64,24623.0,5077.0,7762.84,19894.0,3336.11,4426.73,3658.78,4725.5405,40.0,8120.920499999998,7908.7312999999995,3.4594999999999345,63,24.157471,24.692537,22.365,808.572414,806.465672,815.63,489.727656,492.420712,478.991768,0.803494,0.805597,0.79645,0.588793,0.626925,0.46105,5.147016,5.424391,4.297945,164.278161,140.401493,244.265,0.212644,0.252239,0.08,17.890805,18.720896,15.11,16,2024-08-31,16:00
65,24098.0,5072.0,6948.86,19990.0,3158.05,3790.81,3663.88,4107.716,40.0,8412.975999999999,8120.920499999998,0.28399999999965075,64,24.172414,24.70597,22.385,808.214943,806.044776,815.485,451.28616,455.851226,433.08749,0.809805,0.783701,0.89725,0.587529,0.623463,0.46715,4.873033,5.088609,4.213134,162.187356,147.967164,209.825,0.185057,0.192537,0.16,17.798851,18.631343,15.01,16,2024-08-31,16:15
66,23649.0,5309.0,6162.21,20039.0,2905.18,3257.03,3714.56,3628.1132,40.0,8481.343200000001,8412.975999999999,-18.11319999999978,65,24.172414,24.70597,22.385,808.214943,806.044776,815.485,451.28616,455.851226,433.08749,0.809805,0.783701,0.89725,0.587529,0.623463,0.46715,4.873033,5.088609,4.213134,162.187356,147.967164,209.825,0.185057,0.192537,0.16,17.798851,18.631343,15.01,16,2024-08-31,16:30
67,23519.0,5541.0,5366.35,20147.0,2502.19,2864.16,3776.19,3369.7723,40.0,8833.232299999998,8481.343200000001,2.2276999999999134,66,24.172414,24.70597,22.385,808.214943,806.044776,815.485,451.28616,455.851226,433.08749,0.809805,0.783701,0.89725,0.587529,0.623463,0.46715,4.873033,5.088609,4.213134,162.187356,147.967164,209.825,0.185057,0.192537,0.16,17.798851,18.631343,15.01,16,2024-08-31,16:45
68,23996.0,6182.0,4954.1,19957.0,2302.79,2651.31,4144.07,4035.2209,138.74,8712.050900000002,8833.232299999998,3.7791000000001986,67,24.172414,24.70597,22.385,808.214943,806.044776,815.485,451.28616,455.851226,433.08749,0.809805,0.783701,0.89725,0.587529,0.623463,0.46715,4.873033,5.088609,4.213134,162.187356,147.967164,209.825,0.185057,0.192537,0.16,17.798851,18.631343,15.01,16,2024-08-31,17:00
69,23822.0,6463.0,4503.55,19848.0,2272.92,2230.63,4188.87,3975.1121,151.74,8667.6921,8712.050900000002,-1.1120999999998276,68,23.834483,24.501493,21.6,808.335632,806.137313,815.7,308.014753,305.09326,319.661305,0.82123,0.792582,0.9172,0.596862,0.626761,0.4967,4.931966,5.14162,4.290196,151.893103,128.8,229.255,0.132184,0.122388,0.165,17.550575,18.595522,14.05,16,2024-08-31,17:15
70,23607.0,6586.0,4066.34,20112.0,2389.71,1676.63,4208.93,3496.1045,40.0,8746.8345,8667.6921,-1.1044999999999163,69,23.834483,24.501493,21.6,808.335632,806.137313,815.7,308.014753,305.09326,319.661305,0.82123,0.792582,0.9172,0.596862,0.626761,0.4967,4.931966,5.14162,4.290196,151.893103,128.8,229.255,0.132184,0.122388,0.165,17.550575,18.595522,14.05,16,2024-08-31,17:30
71,23708.0,6773.0,3722.11,20158.0,2317.11,1405.0,4252.08,3563.796,40.0,8974.605999999998,8746.8345,-13.795999999999822,70,23.834483,24.501493,21.6,808.335632,806.137313,815.7,308.014753,305.09326,319.661305,0.82123,0.792582,0.9172,0.596862,0.626761,0.4967,4.931966,5.14162,4.290196,151.893103,128.8,229.255,0.132184,0.122388,0.165,17.550575,18.595522,14.05,16,2024-08-31,17:45
72,24987.0,7571.0,3417.78,19943.0,2181.89,1235.89,4683.6,5043.6253,219.91,9314.245300000002,8974.605999999998,0.3747000000003027,71,23.834483,24.501493,21.6,808.335632,806.137313,815.7,308.014753,305.09326,319.661305,0.82123,0.792582,0.9172,0.596862,0.626761,0.4967,4.931966,5.14162,4.290196,151.893103,128.8,229.255,0.132184,0.122388,0.165,17.550575,18.595522,14.05,16,2024-08-31,18:00
73,24956.0,8074.0,2976.25,19927.0,2021.61,954.64,5272.94,5031.9137,348.95,8635.723700000002,9314.245300000002,-2.9137000000000626,72,23.029885,23.735821,20.665,808.721839,806.497015,816.175,170.35887,176.076638,147.564947,0.793011,0.754896,0.9207,0.628563,0.657,0.5333,4.973327,5.414017,3.624335,149.681609,129.31791,217.9,0.235632,0.162687,0.48,16.895402,18.007463,13.17,16,2024-08-31,18:15
74,25293.0,8494.0,2583.086,19936.0,1866.34,716.746,5864.7,5357.3384,433.41,8351.5524,8635.723700000002,-0.33839999999963766,73,23.029885,23.735821,20.665,808.721839,806.497015,816.175,170.35887,176.076638,147.564947,0.793011,0.754896,0.9207,0.628563,0.657,0.5333,4.973327,5.414017,3.624335,149.681609,129.31791,217.9,0.235632,0.162687,0.48,16.895402,18.007463,13.17,16,2024-08-31,18:30
75,25532.0,8488.0,2268.934,19919.0,1756.54,512.394,5949.08,5622.3066,398.0,8835.2926,8351.5524,-9.30659999999989,74,23.029885,23.735821,20.665,808.721839,806.497015,816.175,170.35887,176.076638,147.564947,0.793011,0.754896,0.9207,0.628563,0.657,0.5333,4.973327,5.414017,3.624335,149.681609,129.31791,217.9,0.235632,0.162687,0.48,16.895402,18.007463,13.17,16,2024-08-31,18:45
76,25276.0,8043.0,2097.212,19865.0,1745.97,351.242,5631.21,5410.7493,40.0,9504.3273,8835.2926,0.2506999999995969,75,23.029885,23.735821,20.665,808.721839,806.497015,816.175,170.35887,176.076638,147.564947,0.793011,0.754896,0.9207,0.628563,0.657,0.5333,4.973327,5.414017,3.624335,149.681609,129.31791,217.9,0.235632,0.162687,0.48,16.895402,18.007463,13.17,16,2024-08-31,19:00
77,25116.0,7914.0,2045.143,19892.0,1799.33,245.813,5509.74,5228.2841,40.0,9651.401100000003,9504.3273,-4.284099999999853,76,21.894253,22.48806,19.905,809.074713,806.877612,816.435,70.751005,72.132053,65.245448,0.789874,0.751746,0.9176,0.684632,0.724955,0.54955,4.70758,5.221779,3.133569,153.525287,138.156716,205.01,0.311494,0.362687,0.14,16.244828,17.310448,12.675,16,2024-08-31,19:15
78,25168.0,7916.0,1867.305,19928.0,1706.33,160.975,5625.78,5239.7223,40.0,9758.637300000002,9651.401100000003,0.27769999999964057,77,21.894253,22.48806,19.905,809.074713,806.877612,816.435,70.751005,72.132053,65.245448,0.789874,0.751746,0.9176,0.684632,0.724955,0.54955,4.70758,5.221779,3.133569,153.525287,138.156716,205.01,0.311494,0.362687,0.14,16.244828,17.310448,12.675,16,2024-08-31,19:30
79,25358.0,7928.0,1795.157,19965.0,1690.38,104.777,5617.62,5394.6109,40.0,10018.833900000001,9758.637300000002,-1.610899999999674,78,21.894253,22.48806,19.905,809.074713,806.877612,816.435,70.751005,72.132053,65.245448,0.789874,0.751746,0.9176,0.684632,0.724955,0.54955,4.70758,5.221779,3.133569,153.525287,138.156716,205.01,0.311494,0.362687,0.14,16.244828,17.310448,12.675,16,2024-08-31,19:45
80,25400.0,7909.0,1925.7777,19931.0,1898.24,27.5377,5628.32,5465.8377,40.0,9933.740000000002,10018.833900000001,3.1622999999999593,79,21.894253,22.48806,19.905,809.074713,806.877612,816.435,70.751005,72.132053,65.245448,0.789874,0.751746,0.9176,0.684632,0.724955,0.54955,4.70758,5.221779,3.133569,153.525287,138.156716,205.01,0.311494,0.362687,0.14,16.244828,17.310448,12.675,16,2024-08-31,20:00
81,25950.0,8090.0,2008.5465,19976.0,2003.1,5.4465,5808.2,5974.2378,40.0,10043.491299999998,9933.740000000002,-0.23779999999987922,80,20.741379,21.273134,18.96,809.632184,807.486567,816.82,16.995165,20.178847,4.303393,0.798046,0.776836,0.8691,0.73208,0.778328,0.57715,4.086398,4.516425,2.770043,155.601149,140.283582,206.915,0.228736,0.273134,0.08,15.568966,16.697015,11.79,16,2024-08-31,20:15
82,26160.0,8457.0,2043.757,19764.0,2039.95,3.807,6206.89,6395.1651,252.42,9451.518099999998,10043.491299999998,0.8348999999998341,81,20.741379,21.273134,18.96,809.632184,807.486567,816.82,16.995165,20.178847,4.303393,0.798046,0.776836,0.8691,0.73208,0.778328,0.57715,4.086398,4.516425,2.770043,155.601149,140.283582,206.915,0.228736,0.273134,0.08,15.568966,16.697015,11.79,16,2024-08-31,20:30
83,25980.0,8354.0,2091.6672,19796.0,2087.86,3.8072,6158.17,6188.6874,40.0,9380.8502,9451.518099999998,-4.687399999999798,82,20.741379,21.273134,18.96,809.632184,807.486567,816.82,16.995165,20.178847,4.303393,0.798046,0.776836,0.8691,0.73208,0.778328,0.57715,4.086398,4.516425,2.770043,155.601149,140.283582,206.915,0.228736,0.273134,0.08,15.568966,16.697015,11.79,16,2024-08-31,20:45
84,25837.0,8301.0,2076.5324,19583.0,2058.81,17.7224,6208.32,6248.6861,40.0,9245.8337,9380.8502,5.313900000000103,83,20.741379,21.273134,18.96,809.632184,807.486567,816.82,16.995165,20.178847,4.303393,0.798046,0.776836,0.8691,0.73208,0.778328,0.57715,4.086398,4.516425,2.770043,155.601149,140.283582,206.915,0.228736,0.273134,0.08,15.568966,16.697015,11.79,16,2024-08-31,21:00
85,25638.0,8141.0,2060.2718,19399.0,2039.23,21.0418,5982.35,6230.9747,40.0,9446.352899999998,9245.8337,8.025300000000243,84,20.201149,20.750746,18.36,810.503448,808.447761,817.39,0.0,0.0,0.0,0.857046,0.871164,0.80975,0.756494,0.803522,0.59895,3.947513,4.381649,2.618584,156.203448,145.720896,191.32,0.208046,0.253731,0.055,15.274713,16.292537,11.865,16,2024-08-31,21:15
86,25617.0,8150.0,2138.9343,19274.0,2118.05,20.8843,5984.44,6343.4395,40.0,9344.065200000001,9446.352899999998,-0.43950000000040745,85,20.201149,20.750746,18.36,810.503448,808.447761,817.39,0.0,0.0,0.0,0.857046,0.871164,0.80975,0.756494,0.803522,0.59895,3.947513,4.381649,2.618584,156.203448,145.720896,191.32,0.208046,0.253731,0.055,15.274713,16.292537,11.865,16,2024-08-31,21:30
87,25542.0,8171.0,2233.8832,19029.0,2213.99,19.8932,5997.58,6509.3117,195.9,9135.8485,9344.065200000001,3.688299999999799,86,20.201149,20.750746,18.36,810.503448,808.447761,817.39,0.0,0.0,0.0,0.857046,0.871164,0.80975,0.756494,0.803522,0.59895,3.947513,4.381649,2.618584,156.203448,145.720896,191.32,0.208046,0.253731,0.055,15.274713,16.292537,11.865,16,2024-08-31,21:45
88,25307.0,8147.0,2154.8905,18815.0,2140.09,14.8005,6015.45,6494.193,40.0,8991.852499999997,9135.8485,-2.193000000000211,87,20.201149,20.750746,18.36,810.503448,808.447761,817.39,0.0,0.0,0.0,0.857046,0.871164,0.80975,0.756494,0.803522,0.59895,3.947513,4.381649,2.618584,156.203448,145.720896,191.32,0.208046,0.253731,0.055,15.274713,16.292537,11.865,16,2024-08-31,22:00
89,25027.0,8148.0,2093.1235,18684.0,2086.14,6.9835,6018.69,6346.432,40.0,8770.6185,8991.852499999997,-3.431999999999789,88,19.774713,20.392537,17.705,810.936782,808.88806,817.8,0.0,0.0,0.0,0.880264,0.903985,0.8008,0.77208,0.81609,0.62465,3.763837,4.215537,2.38114,149.458621,142.902985,171.42,0.226437,0.267164,0.09,14.922989,16.022388,11.24,16,2024-08-31,22:15
90,24530.0,8142.0,2115.402,18393.0,2111.6,3.802,5991.56,6140.8455,40.0,8284.8835,8770.6185,-3.8455000000003565,89,19.774713,20.392537,17.705,810.936782,808.88806,817.8,0.0,0.0,0.0,0.880264,0.903985,0.8008,0.77208,0.81609,0.62465,3.763837,4.215537,2.38114,149.458621,142.902985,171.42,0.226437,0.267164,0.09,14.922989,16.022388,11.24,16,2024-08-31,22:30
91,24077.0,8143.0,2246.9915,18317.0,2243.19,3.8015,6038.09,5761.0021,40.0,7649.920599999998,8284.8835,-1.0020999999997002,90,19.774713,20.392537,17.705,810.936782,808.88806,817.8,0.0,0.0,0.0,0.880264,0.903985,0.8008,0.77208,0.81609,0.62465,3.763837,4.215537,2.38114,149.458621,142.902985,171.42,0.226437,0.267164,0.09,14.922989,16.022388,11.24,16,2024-08-31,22:45
92,24041.0,8153.0,2411.1903,18097.0,2407.39,3.8003,5755.16,5943.036,40.0,7720.685699999998,7649.920599999998,0.9639999999999418,91,19.774713,20.392537,17.705,810.936782,808.88806,817.8,0.0,0.0,0.0,0.880264,0.903985,0.8008,0.77208,0.81609,0.62465,3.763837,4.215537,2.38114,149.458621,142.902985,171.42,0.226437,0.267164,0.09,14.922989,16.022388,11.24,16,2024-08-31,23:00
93,24812.0,8131.0,2500.579,18287.0,2496.78,3.799,5722.64,6517.3328,40.0,8450.1138,7720.685699999998,7.667199999999866,92,19.413793,20.044776,17.3,811.062069,809.077612,817.71,0.0,0.0,0.0,0.883598,0.923358,0.7504,0.783023,0.82597,0.63915,3.413996,3.857775,2.055547,151.062069,144.867164,171.815,0.244828,0.232836,0.285,14.951724,15.949254,11.61,16,2024-08-31,23:15
94,24643.0,8126.0,2527.1008,18108.0,2523.3,3.8008,5814.51,6535.8577,40.0,8176.2469,8450.1138,-0.8576999999995678,93,19.413793,20.044776,17.3,811.062069,809.077612,817.71,0.0,0.0,0.0,0.883598,0.923358,0.7504,0.783023,0.82597,0.63915,3.413996,3.857775,2.055547,151.062069,144.867164,171.815,0.244828,0.232836,0.285,14.951724,15.949254,11.61,16,2024-08-31,23:30
95,24381.0,8097.0,2470.5612,17905.0,2466.75,3.8112,5818.14,6469.9433,40.0,7989.2420999999995,8176.2469,6.056700000000092,94,19.413793,20.044776,17.3,811.062069,809.077612,817.71,0.0,0.0,0.0,0.883598,0.923358,0.7504,0.783023,0.82597,0.63915,3.413996,3.857775,2.055547,151.062069,144.867164,171.815,0.244828,0.232836,0.285,14.951724,15.949254,11.61,16,2024-08-31,23:45
96,24310.0,8113.0,2377.4702,17757.0,2373.67,3.8002,5841.46,6554.5145,40.0,7979.584300000002,7989.2420999999995,-1.5145000000002256,95,19.413793,20.044776,17.3,811.062069,809.077612,817.71,0.0,0.0,0.0,0.883598,0.923358,0.7504,0.783023,0.82597,0.63915,3.413996,3.857775,2.055547,151.062069,144.867164,171.815,0.244828,0.232836,0.285,14.951724,15.949254,11.61,16,2024-08-31,24:00
97,23608.0,6861.0,2210.9526,17805.0,2207.15,3.8026,5234.17,5800.0334,40.0,9298.9108,7979.584300000002,2.966599999999744,0,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,16,2024-09-01,00:15
98,23474.0,6818.0,2008.7925,17677.0,2004.99,3.8025,5252.06,5794.4205,212.75,9392.568,9298.9108,2.5794999999998254,1,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,16,2024-09-01,00:30
99,23501.0,6810.0,2003.3187,17534.0,1999.51,3.8087,5249.41,5974.2824,40.0,9445.5537,9392.568,-7.282400000000052,2,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,16,2024-09-01,00:45
100,23319.0,6794.0,2052.1991,17420.0,2048.4,3.7991,5235.13,5896.0119,40.0,9234.682799999999,9445.5537,2.9880999999995765,3,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,16,2024-09-01,01:00
101,23205.0,6890.0,2019.9015,17381.0,2016.1,3.8015,5201.93,5818.9987,166.2,9088.1672,9234.682799999999,5.001299999999901,4,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,16,2024-09-01,01:15
102,23220.0,6915.0,2075.7975,17316.0,2072.0,3.7975,5228.01,5895.4862,40.0,8992.678699999999,9088.1672,8.51379999999972,5,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,16,2024-09-01,01:30
103,23195.0,6962.0,2151.367,17278.0,2147.57,3.797,5150.51,5918.2774,40.0,8932.4004,8992.678699999999,-1.2773999999999432,6,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,16,2024-09-01,01:45
104,22928.0,6989.0,2272.8302,16992.0,2269.03,3.8002,5013.85,5935.6517,40.0,8651.971500000001,8932.4004,0.34829999999965366,7,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,16,2024-09-01,02:00
105,22938.0,7008.0,2344.9065,17074.0,2341.11,3.7965,4976.64,5862.9,40.0,8607.353500000001,8651.971500000001,1.1000000000003638,8,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,16,2024-09-01,02:15
106,23027.0,6875.0,2339.5664,17009.0,2335.77,3.7964,5000.9,6008.3945,40.0,8801.928100000003,8607.353500000001,9.605499999999665,9,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,16,2024-09-01,02:30
107,22677.0,6653.0,2439.5839,17159.0,2435.79,3.7939,5051.8,5511.8321,40.0,8526.448199999999,8801.928100000003,6.1679000000003725,10,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,16,2024-09-01,02:45
108,22581.0,6434.0,2501.6626,17026.0,2497.87,3.7926,5019.96,5549.5216,40.0,8619.899000000001,8526.448199999999,5.478399999999965,11,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,16,2024-09-01,03:00
109,22452.0,6264.0,2472.1333,16966.0,2468.33,3.8033,4997.47,5487.1089,40.0,8719.505599999997,8619.899000000001,-1.108900000000176,12,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,16,2024-09-01,03:15
110,22483.0,6277.0,2465.4938,17059.0,2461.7,3.7938,5084.36,5426.7316,40.0,8658.877799999998,8719.505599999997,-2.7316000000000713,13,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,16,2024-09-01,03:30
111,22653.0,6268.0,2434.4926,17036.0,2430.7,3.7926,5152.57,5619.7893,40.0,8800.7267,8658.877799999998,-2.7893000000003667,14,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,16,2024-09-01,03:45
112,22547.0,6194.0,2204.3045,17049.0,2200.51,3.7945,5206.74,5495.0624,40.0,8939.017899999997,8800.7267,2.9376000000002023,15,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,16,2024-09-01,04:00
113,22459.0,6190.0,2077.8349,17078.0,2074.04,3.7949,5203.03,5384.5954,40.0,8991.730499999998,8939.017899999997,-3.5954000000001543,16,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,16,2024-09-01,04:15
114,22449.0,6187.0,1928.693,17124.0,1924.9,3.793,5171.79,5321.6849,40.0,9158.2019,8991.730499999998,3.315099999999802,17,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,16,2024-09-01,04:30
115,22524.0,6188.0,1803.1628,17042.0,1799.37,3.7928,5180.41,5478.7816,320.0,9349.208800000004,9158.2019,3.218399999999747,18,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,16,2024-09-01,04:45
116,22266.0,6232.0,1810.1376,16883.0,1809.16,0.9776,5158.35,5384.2934,320.0,9066.8058,9349.208800000004,-1.293399999999565,19,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,16,2024-09-01,05:00
